Time,Temperature,T Unc.,Humidity,H Unc.,Pressure,P Unc.
1635567279.1259186,17.938125,0.00673689410541,59.3666319429,0.185769685323,0.99937599966,2.39896460486e-05
1635567285.2066875,17.931015625,0.00203125,59.7431814524,0.127700662898,0.999330005348,3.66155614461e-05
1635567291.2965057,17.9503125,0.00517869169349,59.5166657933,0.250249688731,0.999281714544,2.42882232468e-05
1635567297.387027,17.97171875,0.0149428231559,59.0144836031,0.0938750845989,0.999239550947,7.59632425236e-06
1635567303.4790046,17.95640625,0.014146019344,59.2026871809,0.232122798721,0.99920568742,2.55614246832e-05
1635567309.6056292,17.9789453125,0.00203125,58.9773698445,0.205967875235,0.999171212883,1.61148558574e-05
1635567315.6857884,17.9891015625,0.0059220605182,58.9460866995,0.101243470926,0.999113450937,3.33719875311e-05
1635567321.8005419,18.0408984375,0.0367032879679,58.8890964766,0.117650884741,0.999052526919,2.09643388517e-05
1635567327.8958836,18.13453125,0.0323409192602,58.4204839367,0.139295217115,0.999065734815,2.38179765717e-05
1635567334.0007417,18.2402734375,0.0299620833793,58.1192181823,0.0820658613622,0.999084564328,2.59604609094e-05
1635567340.1237028,18.2687890625,0.0130063461073,58.1523103509,0.086750564985,0.999094858586,1.39878703165e-05
1635567346.2403495,18.237265625,0.0129239625732,57.9965585526,0.188307156111,0.999079127294,9.83174299966e-06
1635567352.3188188,18.153828125,0.0223898671801,57.6562487102,0.156569630278,0.99904231756,9.11665946633e-06
