Time,Temperature,T Unc.,Humidity,H Unc.,Pressure,P Unc.
1635565575.3035836,18.9656640625,0.00873673659934,52.8842654457,0.115690256301,0.986064961032,2.16808342447e-05
1635565581.384266,18.9441796875,0.0164370989732,53.2576267802,0.0850865042547,0.986000056978,7.58963596708e-06
1635565587.486601,19.0042578125,0.0137766077782,53.1763905762,0.134674815387,0.986016679351,1.49617107392e-05
1635565593.5516174,19.0693359375,0.022913744191,52.8064609503,0.153407423169,0.986015151113,1.05284218162e-05
1635565599.623791,19.113125,0.0117567093544,52.7442168717,0.121274164803,0.986008520438,8.13411842284e-06
1635565605.7228088,19.17515625,0.0337010912257,52.6561790155,0.108386392238,0.986016965857,2.30027623761e-05
1635565611.7792015,19.234140625,0.034961788572,52.8227756248,0.128642295379,0.985989740606,1.12806024814e-05
1635565617.9118993,19.319609375,0.0250526179668,52.8382298099,0.228922523667,0.986055059118,2.71328390711e-05
1635565623.9801083,19.3470703125,0.0281163181044,52.4126726174,0.159853132922,0.986169069793,5.20466481194e-05
1635565630.0557654,19.423359375,0.0197281481417,52.6952602531,0.177975893884,0.986387126074,6.52569151647e-05
1635565636.1125035,19.4864453125,0.0214486919582,53.1071419447,0.138376998596,0.986548288618,5.91087655241e-05
1635565642.2748446,19.5362109375,0.00760024156688,53.0333718196,0.0894580311604,0.986738306361,3.90124818008e-05
1635565648.3658745,19.5901953125,0.0265367522269,53.1447306624,0.131441794056,0.986934431592,4.53021683083e-05
1635565654.4858906,19.6633984375,0.0210247714762,53.1215229884,0.17443658087,0.987098863892,8.18097591574e-05
1635565660.6087189,19.7326171875,0.0195359369376,55.0278861222,0.983735704063,0.987319634124,6.35438104387e-05
1635565666.6782124,19.8027734375,0.0134770720012,58.1960000116,1.04399856186,0.987479859212,4.98408864439e-05
1635565672.7427094,19.866875,0.0219243305378,59.2606083327,0.209106412992,0.987573790046,1.42498948799e-05
1635565678.8640304,19.9370703125,0.023767019498,58.8844128993,0.11301027019,0.987611674487,1.57183400976e-05
1635565684.9556234,19.9960546875,0.0152004831338,59.0620412588,0.594476503719,0.987663747239,2.25526968338e-05
1635565691.2607331,20.068359375,0.0143631064929,56.4257058208,0.648023234708,0.98769527892,2.44838146749e-05
